Site ID,Site Name,Latitude,Longitude,Elevation,Remarks,Agency Landowner,Aspect,Created Date,Area Name,Group Name,State,Status,Slope
"1005","Rock Creek","42.54666666666667","-119.65722222222223","5640","","FWS - Fish and Wildlife Service","","2012-07-11T05:00Z","Northwest","NW12-LFC","Oregon","Active","0"
"1010","Rollins Reservoir","39.152499999999996","-120.92333333333333","2660","","N/A","S","2020-06-02T05:00Z","Northern California","PGE - NOCC","California","Active","0"
"1022","Rose Valley","34.550555555555555","-119.1763888888889","3595","","USFS - US Forest Service","S","2012-06-22T05:00Z","Southern California","Los Padres NF","California","Active","20"
"1024","RUTH","39.30972222222222","-114.9825","7000","N4B","BLM - Bureau of Land Management","S","2008-08-15T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"1028","Sagehen","39.44638888888888","-120.21888888888888","6463","FBPS Model","USFS - US Forest Service","S","2016-07-27T05:00Z","Northern California","Tahoe NF","California","Active","0"
"1030","Sailor Flat","39.180277777777775","-120.50305555555556","6120","","USFS - US Forest Service","N","2017-04-19T05:00Z","Northern California","Tahoe NF","California","Active","0"
"1031","Salmon Falls","38.78722222222222","-121.04138888888889","950","","S&PF - State and Private Forestry","S","2022-03-15T05:00Z","Northern California","CalFire Amador-Eldorado Unit","California","Active","32"
"1074","SETX_Ang_TX","31.309166666666666","-94.825","300","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","S&PF - State and Private Forestry","S","2007-11-20T06:00Z","Southern","Texas State Forestry","Texas","Active","0"
"628","Juanita","41.80166666666666","-122.10972222222222","5400","","USFS - US Forest Service","","2010-08-19T05:00Z","Northern California","Klamath NF","California","Active","0"
"1075","SETX_Newt_TX","30.628333333333334","-93.82277777777777","300","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","S&PF - State and Private Forestry","S","2007-11-20T06:00Z","Southern","Texas State Forestry","Texas","Active","0"
"1076","SETX_SAug_TX","31.441666666666666","-94.09027777777777","300","Added Yaupon on 7-02-10
Dec 13, 2013 by Scasny (SACC): Johnson Grass and Sweetgum no longer sampled. Ref Call from Bill Spencer.","S&PF - State and Private Forestry","S","2007-11-20T06:00Z","Southern","Texas State Forestry","Texas","Active","0"
"1077","SETX_Tylr_TX","30.739722222222223","-94.43111111111112","300","Added Yaupon on 7-02-10
Dec 13, 2013 by Scasny (SACC): Johnson Grass and Sweetgum no longer sampled. Ref Call from Bill Spencer.","S&PF - State and Private Forestry","S","2007-11-20T06:00Z","Southern","Texas State Forestry","Texas","Active","0"
"1041","Saratoga Summit","37.245","-122.11027777777777","2800","","S&PF - State and Private Forestry","W","2012-03-01T06:00Z","Northern California","CalFire San Mateo- Santa Cruz Unit","California","Active","35"
"1042","Sardine","39.51305555555555","-120.165","6200","","USFS - US Forest Service","S","2019-05-16T05:00Z","Northern California","Tahoe NF","California","Active","30"
"1044","Sawmill 200","43.818333333333335","-119.68194444444445","5160","Established on a PIPO dominated overstory site (light stocking) with some dead and down (utilized for 1000hr FM sampling).  Understory dominated by PUTR.  Site located on western edge of the Silver Fire (2007) which was part of the Egley Complex.","USFS - US Forest Service","SE","2020-07-08T05:00Z","Northwest","NW12-BUD","Oregon","Active","0"
"1052","SCE-Anza","33.54833333333333","-116.71777777777778","3878","","OTHR - Other","","2019-09-19T05:00Z","Southern California","SCE","California","Inactive","0"
"1053","SCE-Banning","33.90555555555555","-116.88138888888888","2293","","OTHR - Other","","2019-09-19T05:00Z","Southern California","SCE","California","Active","0"
"1054","SCE-Big Creek","37.191111111111105","-119.28027777777778","4066","","OTHR - Other","","2020-11-03T06:00Z","Southern California","SCE","California","Active","0"
"1055","SCE-Bishop Keoughs Hot Springs","37.260555555555555","-118.36722222222221","1241","","OTHR - Other","","2019-12-19T06:00Z","Southern California","SCE","California","Active","0"
"1056","SCE-Bridgeport","38.12555555555556","-119.18166666666667","2355","","OTHR - Other","","2019-12-19T06:00Z","Southern California","SCE","California","Active","0"
"1057","SCE-Highway 168","37.14805555555556","-119.26611111111112","6158","","OTHR - Other","","2020-11-03T06:00Z","Southern California","SCE","California","Active","0"
"1058","SCE-Hwy 74","33.70638888888889","-116.75527777777778","3290","","OTHR - Other","","2023-03-09T06:00Z","Southern California","SCE","California","Active","0"
"1059","SCE-Lamb Canyon","33.90555555555555","-116.99888888888889","2591","","OTHR - Other","","2019-09-19T05:00Z","Southern California","SCE","California","Active","0"
"1089","Grass Lake","44.41","-83.36222222222221","611","","USFS - US Forest Service","","2011-04-17T05:00Z","Eastern Area","Huron-Manistee NF","Michigan","Active","0"
"1090","Memorable","44.42472222222222","-83.58361111111111","815","","USFS - US Forest Service","","2011-04-17T05:00Z","Eastern Area","Huron-Manistee NF","Michigan","Active","0"
"1091","Pine River","44.49666666666667","-83.60305555555556","827","","USFS - US Forest Service","","2011-04-17T05:00Z","Eastern Area","Huron-Manistee NF","Michigan","Active","0"
"2131","Boulder East","40.0773","-105.1018","5090","","S&PF - State and Private Forestry","null","2025-04-17T06:00Z","Rocky Mountain","Boulder Cooperators","Colorado","Active","null"
"1092","Rea","44.44611111111111","-83.42194444444445","633","","USFS - US Forest Service","","2011-04-17T05:00Z","Eastern Area","Huron-Manistee NF","Michigan","Active","0"
"1097","Silver Fox","63.90277777777778","-145.24305555555554","1220","RAWS: JCKA2 (Jarvis Creek)","S&PF - State and Private Forestry","","2018-06-19T05:00Z","Alaska","AK Interagency","Alaska","Active","0"
"1141","SOPL_Crane_TX","31.503333333333334","-102.34555555555555","2629","","S&PF - State and Private Forestry","S","2011-09-15T05:00Z","Southern","Texas State Forestry","Texas","Active","0"
"1080","Shale City","42.278055555555554","-122.58333333333333","4550","40 FBFM - TU1 & TL3","BLM - Bureau of Land Management","S","2016-06-24T05:00Z","Northwest","NW04-MED","Oregon","Active","10"
"1082","Shasta Dam","40.69361111111111","-122.42722222222223","1430","","N/A","S","2020-06-02T05:00Z","Northern California","PGE - NOCC","California","Active","0"
"1085","Shinar Saddle","41.848333333333336","-123.33611111111111","3100","","USFS - US Forest Service","SW","2014-06-17T05:00Z","Northern California","Klamath NF","California","Active","15"
"1088","Shirttail","44.53","-117.41861111111112","2950","Sagebrush sampling site created in 1995.","BLM - Bureau of Land Management","E","2008-03-02T06:00Z","Northwest","NW11-VAD","Oregon","Active","3"
"1107","Slate Creek #1","45.63527777777778","-116.19638888888889","2200","Low Elevation Site. Site description and pictures located at \\Box\\5100Fire\\5150FuelMgmt\\Nez-Clear Fuels Group\\NPC_Fuel_Sampling_Sites\\SalmonRiver\\SlateCreek_1_Site","USFS - US Forest Service","S","2019-10-25T05:00Z","Northern Rockies","Nez Perce-Clearwater NF","Idaho","Active","30"
"1108","Slate Creek #2","45.62722222222222","-116.05111111111111","4400","Mid Elevation Site. Site description and pictures located at \\Box\\5100Fire\\5150FuelMgmt\\Nez-Clear Fuels Group\\NPC_Fuel_Sampling_Sites\\SalmonRiver\\SlateCreek_2_Site","USFS - US Forest Service","S","2019-10-25T05:00Z","Northern Rockies","Nez Perce-Clearwater NF","Idaho","Active","25"
"1109","Slate Creek #3","45.64472222222222","-116.0111111111111","5450","High Elevation Site. Site description and pictures located at \\Box\\5100Fire\\5150FuelMgmt\\Nez-Clear Fuels Group\\NPC_Fuel_Sampling_Sites\\SalmonRiver\\SlateCreek_3_Site","USFS - US Forest Service","SW","2020-02-07T06:00Z","Northern Rockies","Nez Perce-Clearwater NF","Idaho","Active","10"
"1114","Smith Creek Fire Lower","48.82694444444445","-116.7025","4400","Not Cascade Azalea, but False Azalea or False Huckleberry - MEFE. This is the lower site.","USFS - US Forest Service","E","2018-08-01T05:00Z","Northern Rockies","Idaho Panhandle National Forest","Idaho","Active","40"
"1115","Smith Creek Fire Upper","48.82638888888889","-116.71027777777778","5100","2 sites for Smith Creek Fire, this is the upper site taken in private at 5100 feet","USFS - US Forest Service","E","2018-08-01T05:00Z","Northern Rockies","Idaho Panhandle National Forest","Idaho","Active","50"
"1116","Smith Ranch","36.54472222222222","-121.16083333333334","1400","BEU Battalion 6, south San Benito County.  The site is south of Bear Valley FFS and Helibase on Highway 25 (Airline Highway).","S&PF - State and Private Forestry","S","2010-08-23T05:00Z","Southern California","CDF BEU","California","Active","30"
"663","KNF Little Mountain","36.60305555555556","-112.37027777777777","7560","","USFS - US Forest Service","N","2018-04-04T05:00Z","Southwest","USFS - Kaibab NF - North Rim","Arizona","Active","1"
"1543","Round Lake","45.9246","-90.0819","1600","Medford - Park Falls RD","USFS - US Forest Service","null","2024-09-05T05:00Z","Eastern Area","Chequamegon-Nicolet NF","Wisconsin","Active","null"
"2065","Heil Ranch","40.1748","-105.3024","6731","","S&PF - State and Private Forestry","null","2025-04-12T06:00Z","Rocky Mountain","Boulder Cooperators","Colorado","Active","null"
"1117","Smith Ridge","46.905833333333334","-115.68194444444445","4870","Site is located approx. 100 yards off the western edge of the Smith Ridge trail parking area. Coniferous species are primarily Western Hemlock, Engelmann Spruce, and Grand Fir. Numerous shrub species are present as well as grasses and forbs.","USFS - US Forest Service","S","2020-06-03T05:00Z","Northern Rockies","Nez Perce-Clearwater NF","Idaho","Active","25"
"1135","Snowshoe Butte","42.525","-122.35833333333333","4010","","USFS - US Forest Service","SE","2021-07-22T05:00Z","Northwest","NW04-RSF","Oregon","Active","30"
"1137","SO","38.93222222222222","-119.97194444444445","6265","Meyers RAWS is no longer active.","USFS - US Forest Service","NW","2010-09-20T05:00Z","Northern California","Lake Tahoe Basin M.U.","California","Active","5"
"1140","Sonora","38.00333333333333","-120.35166666666666","2500","Unspecified Manzanita and Chamise are combined new and old growth average.","S&PF - State and Private Forestry","S","2009-03-28T05:00Z","Southern California","CAL FIRE Toulumne-Calaveras Unit","California","Active","30"
"1281","Tyler Foote","39.330555555555556","-121.11222222222221","2014","","S&PF - State and Private Forestry","S","2010-08-30T05:00Z","Northern California","CalFire Nevada-Yuba Unit","California","Active","5"
"1282","Upper Ojai Valley","34.44138888888889","-119.09833333333333","1877","","S&PF - State and Private Forestry","","2017-11-22T06:00Z","Southern California","Ventura County FD","California","Active","0"
"1283","upper oso","34.55416666666667","-119.76722222222222","1166","","USFS - US Forest Service","S","2012-06-19T05:00Z","Southern California","Los Padres NF","California","Active","20"
"1284","USBOR","38.92333333333333","-121.02527777777777","1448","","S&PF - State and Private Forestry","S","2010-08-30T05:00Z","Northern California","CalFire Nevada-Yuba Unit","California","Active","10"
"1285","Vallecito","38.102222222222224","-120.4538888888889","2000","","N/A","S","2020-08-28T05:00Z","Southern California","PGE-SOCC","California","Active","0"
"1286","Valley","33.338055555555556","-117.31472222222222","180","","OTHR - Other","S","2016-06-22T05:00Z","Southern California","Camp Pendleton","California","Active","0"
"1287","Valley Springs","38.11472222222223","-120.78999999999999","908","Site located off Hogan Dam Road in Valley Springs. Site sampling began 29 May 2013.","S&PF - State and Private Forestry","SW","2013-06-05T05:00Z","Southern California","CAL FIRE Toulumne-Calaveras Unit","California","Active","20"
"1323","West Gaviota","34.48972222222222","-120.36","1150","","S&PF - State and Private Forestry","S","2014-11-06T06:00Z","Southern California","Santa Barbara County FD","California","Active","0"
"1303","Ward","39.16916666666666","-114.97166666666666","7633","To get to site drive 3 miles after turning off of Hwy 6 onto Terraces Rd (after approximately 1.2 miles you will pass the forest boundary sign, continue to drive for 1.8 miles), when the terraces road merges with FS road 445 continue south. Sample on the slope to the east of the road. Hike up the slope about 400 feet to the mining road and sample on either side or both sides of the mining road.","USFS - US Forest Service","W","2011-05-02T05:00Z","Great Basin","Humboldt-Toiyabe NF","Nevada","Active","18"
"1304","Warm Springs","39.78916666666667","-119.6863888888889","4650","N3A","BLM - Bureau of Land Management","S","2008-07-31T05:00Z","Great Basin","Nevada","Nevada","Active","0"
"1305","Warner Springs Station","33.27166666666667","-116.6388888888889","3200","","S&PF - State and Private Forestry","NE","2009-07-06T05:00Z","Southern California","CAL FIRE San Diego Unit","California","Active","0"
"1310","Wawona - Old","37.56305555555555","-119.69333333333334","4800","","NPS - National Park Service","E","2013-03-06T06:00Z","Southern California","Yosemite NP","California","Active","40"
"1034","San Marcos","34.511944444444445","-119.80555555555556","2675","","USFS - US Forest Service","S","2012-05-23T05:00Z","Southern California","Los Padres NF","California","Active","20"
